event_id,user_id,event_type,product_id,event_timestamp
7420,800,view,72,2024-02-28 18:54:00
7421,801,add_to_cart,155,2024-01-22 08:56:00
7422,801,view,40,2024-01-22 08:59:00
7423,801,visit,26,2024-01-22 09:25:00
7424,801,view,27,2024-01-20 20:53:00
7425,801,add_to_cart,190,2024-02-08 20:06:00
7426,801,visit,83,2024-02-08 20:29:00
7427,802,visit,128,2024-01-18 19:44:00
7428,802,add_to_cart,178,2024-01-18 19:45:00
7429,802,visit,170,2024-01-18 20:02:00
7430,802,view,157,2024-01-18 20:27:00
7431,802,visit,167,2024-02-23 22:26:00
7432,802,visit,188,2024-02-23 22:50:00
7433,802,add_to_cart,169,2024-02-23 23:06:00
7434,802,view,33,2024-02-23 23:30:00
7435,802,visit,97,2024-02-24 00:00:00
7436,802,add_to_cart,111,2024-02-06 22:50:00
7437,802,checkout,16,2024-02-06 22:56:00
7438,802,add_to_cart,23,2024-02-06 23:00:00
7439,802,purchase,135,2024-02-06 23:01:00
7440,802,visit,26,2024-02-06 23:30:00
7441,803,add_to_cart,96,2024-01-29 04:24:00
7442,803,view,12,2024-02-25 16:20:00
7443,803,visit,72,2024-02-27 17:42:00
7444,803,add_to_cart,133,2024-02-27 17:54:00
7445,803,checkout,106,2024-02-27 18:05:00
7446,803,checkout,117,2024-02-21 19:59:00
7447,803,visit,197,2024-02-21 20:07:00
7448,803,view,177,2024-01-03 10:18:00
7449,803,checkout,26,2024-01-03 10:21:00
7450,803,view,133,2024-01-03 10:26:00
7451,804,checkout,22,2024-01-15 19:20:00
7452,804,visit,13,2024-02-27 12:08:00
7453,804,checkout,156,2024-01-14 15:45:00
7454,804,checkout,161,2024-01-14 16:05:00
7455,804,view,107,2024-01-14 16:18:00
7456,804,add_to_cart,23,2024-01-22 19:52:00
7457,804,checkout,97,2024-01-22 20:10:00
7458,804,purchase,18,2024-01-22 20:24:00
7459,804,visit,117,2024-01-06 19:34:00
7460,804,visit,30,2024-01-06 19:57:00
7461,804,add_to_cart,26,2024-01-06 20:08:00
7462,804,view,144,2024-01-06 20:21:00
7463,804,visit,39,2024-01-06 20:34:00
7464,805,view,161,2024-01-05 07:36:00
7465,805,visit,154,2024-01-05 07:50:00
7466,805,visit,176,2024-01-05 07:56:00
7467,805,checkout,193,2024-01-05 08:26:00
7468,805,visit,166,2024-01-05 08:48:00
7469,806,view,130,2024-01-03 08:29:00
7470,806,view,113,2024-01-03 08:38:00
7471,806,visit,134,2024-01-14 22:23:00
7472,807,view,46,2024-02-15 19:46:00
7473,807,add_to_cart,50,2024-02-15 20:13:00
7474,807,checkout,166,2024-02-15 20:31:00
7475,807,view,106,2024-02-15 20:58:00
7476,807,add_to_cart,146,2024-01-03 18:50:00
7477,807,checkout,155,2024-01-03 18:59:00
7478,807,view,169,2024-01-03 19:12:00
7479,807,checkout,72,2024-02-07 01:42:00
7480,807,add_to_cart,74,2024-02-07 02:03:00
7481,807,visit,17,2024-02-01 14:57:00
7482,807,visit,190,2024-02-01 15:07:00
7483,807,purchase,157,2024-02-01 15:14:00
7484,808,view,186,2024-01-04 05:17:00
7485,808,checkout,70,2024-01-04 05:29:00
7486,808,add_to_cart,150,2024-01-11 05:31:00
7487,808,visit,6,2024-01-11 05:55:00
7488,808,view,26,2024-01-11 06:23:00
7489,808,visit,167,2024-01-11 06:48:00
7490,808,add_to_cart,140,2024-01-11 07:18:00
7491,808,visit,99,2024-01-11 06:47:00
7492,808,purchase,142,2024-01-11 07:07:00
7493,809,visit,22,2024-01-01 04:39:00
7494,809,visit,51,2024-02-06 03:40:00
7495,809,visit,151,2024-02-06 03:41:00
7496,810,view,176,2024-01-17 13:56:00
7497,810,add_to_cart,199,2024-01-17 14:22:00
7498,810,visit,104,2024-01-17 14:37:00
7499,810,checkout,178,2024-01-17 14:49:00
7500,810,checkout,89,2024-02-22 00:21:00
7501,810,visit,141,2024-02-22 00:46:00
7502,810,view,138,2024-02-22 01:13:00
7503,810,add_to_cart,183,2024-02-22 01:24:00
7504,811,visit,9,2024-01-12 09:29:00
7505,811,visit,79,2024-01-12 09:59:00
7506,811,checkout,52,2024-01-12 10:07:00
7507,812,visit,130,2024-02-05 08:49:00
7508,812,visit,153,2024-02-05 09:15:00
7509,812,visit,13,2024-02-05 09:20:00
7510,812,purchase,51,2024-02-05 09:22:00
7511,812,visit,186,2024-02-04 10:06:00
7512,812,purchase,34,2024-02-04 10:36:00
7513,812,add_to_cart,35,2024-02-04 11:01:00
7514,812,add_to_cart,131,2024-02-04 11:02:00
7515,812,add_to_cart,120,2024-01-30 05:33:00
7516,812,visit,187,2024-01-30 05:35:00
7517,812,checkout,70,2024-01-24 01:59:00
7518,812,add_to_cart,176,2024-01-24 02:28:00
7519,812,purchase,192,2024-01-24 02:46:00
7520,812,visit,147,2024-01-24 03:01:00
7521,812,add_to_cart,67,2024-02-19 03:28:00
7522,812,add_to_cart,103,2024-02-19 03:32:00
7523,812,view,73,2024-02-19 03:52:00
7524,812,visit,116,2024-02-19 04:18:00
7525,813,visit,133,2024-02-29 06:14:00
7526,813,view,67,2024-02-29 06:32:00
7527,813,view,139,2024-02-29 07:00:00
7528,813,add_to_cart,121,2024-01-29 05:15:00
7529,813,view,94,2024-01-29 05:20:00
7530,813,checkout,196,2024-01-29 05:31:00
7531,813,visit,197,2024-01-29 05:51:00
7532,813,view,129,2024-02-21 19:57:00
7533,813,add_to_cart,91,2024-02-21 20:06:00
7534,813,visit,92,2024-02-21 20:36:00
7535,813,view,63,2024-02-16 05:01:00
7536,813,add_to_cart,29,2024-02-16 05:16:00
7537,813,visit,12,2024-02-19 02:36:00
7538,813,visit,77,2024-02-19 02:38:00
7539,814,visit,41,2024-01-30 17:31:00
7540,814,checkout,130,2024-02-14 18:52:00
7541,814,add_to_cart,37,2024-02-14 19:21:00
7542,814,visit,173,2024-02-14 19:24:00
7543,814,purchase,176,2024-02-14 19:39:00
7544,814,add_to_cart,24,2024-01-04 16:32:00
7545,814,checkout,99,2024-01-04 16:52:00
7546,814,purchase,150,2024-01-04 16:57:00
7547,814,add_to_cart,100,2024-01-07 20:03:00
7548,814,add_to_cart,139,2024-01-07 20:28:00
7549,814,visit,58,2024-01-07 20:32:00
7550,814,view,174,2024-01-07 20:48:00
7551,814,checkout,29,2024-01-07 20:52:00
7552,814,purchase,163,2024-01-12 04:51:00
7553,814,add_to_cart,143,2024-01-12 04:57:00
7554,814,visit,60,2024-01-12 05:03:00
7555,814,view,95,2024-01-12 05:04:00
7556,815,view,42,2024-01-10 04:55:00
7557,815,add_to_cart,43,2024-02-13 10:56:00
7558,815,add_to_cart,74,2024-02-13 11:03:00
7559,815,checkout,177,2024-02-13 11:33:00
7560,815,checkout,192,2024-02-17 00:03:00
7561,815,visit,160,2024-02-17 00:30:00
7562,815,view,64,2024-02-17 00:31:00
7563,815,view,2,2024-02-17 00:41:00
7564,815,checkout,152,2024-02-17 00:58:00
7565,816,add_to_cart,66,2024-02-01 17:21:00
7566,816,view,166,2024-02-01 17:49:00
7567,816,visit,31,2024-02-01 18:01:00
7568,816,visit,115,2024-02-01 18:21:00
7569,816,visit,26,2024-02-01 18:43:00
7570,816,visit,29,2024-02-19 17:19:00
7571,816,add_to_cart,195,2024-02-19 17:45:00
7572,816,view,78,2024-02-19 18:07:00
7573,816,add_to_cart,25,2024-02-01 08:47:00
7574,816,visit,48,2024-02-01 09:16:00
7575,816,view,65,2024-02-01 09:36:00
7576,816,add_to_cart,181,2024-02-01 10:00:00
7577,816,visit,67,2024-02-01 10:11:00
7578,816,view,90,2024-01-15 09:08:00
7579,816,view,146,2024-01-15 09:19:00
7580,816,view,137,2024-01-11 05:27:00
7581,816,visit,38,2024-01-11 05:40:00
7582,816,visit,87,2024-01-11 05:52:00
7583,817,visit,149,2024-01-10 20:38:00
7584,817,view,65,2024-01-10 21:02:00
7585,818,visit,149,2024-01-10 20:13:00
7586,818,view,27,2024-01-10 20:43:00
7587,818,checkout,106,2024-01-10 21:08:00
7588,818,add_to_cart,123,2024-01-14 01:26:00
7589,818,view,198,2024-01-14 01:48:00
7590,819,visit,44,2024-01-26 07:56:00
7591,819,add_to_cart,100,2024-01-26 08:02:00
7592,819,checkout,28,2024-01-26 08:29:00
7593,819,add_to_cart,173,2024-01-26 08:49:00
7594,819,visit,17,2024-01-19 22:40:00
7595,819,view,127,2024-01-19 22:51:00
7596,819,visit,123,2024-01-17 21:16:00
7597,819,add_to_cart,168,2024-01-17 21:24:00
7598,819,view,131,2024-01-17 21:45:00
7599,819,visit,76,2024-01-17 22:03:00
7600,819,add_to_cart,194,2024-01-17 22:28:00
7601,819,add_to_cart,46,2024-01-03 01:29:00
7602,819,checkout,158,2024-01-03 01:57:00
7603,819,visit,69,2024-01-03 02:03:00
7604,819,visit,137,2024-02-22 21:55:00
7605,820,view,85,2024-03-01 05:54:00
7606,821,view,11,2024-02-12 03:50:00
7607,821,checkout,69,2024-02-12 04:08:00
7608,821,view,99,2024-02-12 04:24:00
7609,821,add_to_cart,91,2024-01-20 00:17:00
7610,821,view,194,2024-02-03 11:09:00
7611,821,visit,159,2024-02-03 11:19:00
7612,821,view,161,2024-02-03 11:44:00
7613,821,visit,167,2024-02-23 22:59:00
7614,821,purchase,94,2024-01-12 19:27:00
7615,821,view,174,2024-01-12 19:44:00
7616,821,add_to_cart,165,2024-01-12 19:55:00
7617,821,view,115,2024-01-12 20:20:00
7618,821,checkout,188,2024-01-12 20:44:00
7619,822,checkout,31,2024-01-19 13:37:00
7620,822,visit,11,2024-01-19 13:42:00
7621,822,view,87,2024-01-19 13:49:00
7622,822,add_to_cart,121,2024-02-12 06:09:00
7623,822,visit,130,2024-02-29 14:53:00
7624,822,visit,105,2024-02-29 14:54:00
7625,822,visit,27,2024-02-14 02:10:00
7626,823,visit,2,2024-02-04 07:24:00
7627,823,checkout,103,2024-03-01 17:26:00
7628,823,add_to_cart,101,2024-03-01 17:31:00
7629,823,visit,21,2024-03-01 17:58:00
7630,823,view,58,2024-03-01 18:23:00
7631,823,add_to_cart,133,2024-03-01 18:37:00
7632,823,visit,180,2024-02-09 20:16:00
7633,823,add_to_cart,173,2024-02-09 20:20:00
7634,823,visit,85,2024-02-09 20:44:00
7635,823,visit,93,2024-02-09 21:02:00
7636,823,add_to_cart,20,2024-02-09 21:03:00
7637,824,view,61,2024-02-26 14:44:00
7638,824,add_to_cart,38,2024-02-26 14:46:00
7639,824,add_to_cart,148,2024-02-26 14:47:00
7640,824,add_to_cart,25,2024-02-26 14:59:00
7641,824,view,130,2024-01-13 05:30:00
7642,824,view,121,2024-01-13 05:32:00
7643,824,visit,160,2024-01-13 05:43:00
7644,824,visit,26,2024-01-13 06:09:00
7645,824,view,198,2024-01-13 06:15:00
7646,825,view,169,2024-02-26 18:04:00
7647,825,visit,67,2024-02-26 18:16:00
7648,825,checkout,1,2024-02-14 05:31:00
7649,825,add_to_cart,51,2024-02-14 05:51:00
7650,825,add_to_cart,5,2024-02-14 05:53:00
7651,825,view,13,2024-02-14 05:55:00
7652,826,visit,147,2024-02-04 23:48:00
7653,826,view,140,2024-02-04 23:56:00
7654,826,view,48,2024-02-05 00:02:00
7655,826,visit,153,2024-02-05 00:30:00
7656,826,add_to_cart,57,2024-02-26 07:03:00
7657,826,view,115,2024-02-26 07:19:00
7658,826,checkout,35,2024-02-26 07:33:00
7659,826,purchase,76,2024-02-26 08:02:00
7660,826,visit,94,2024-02-26 08:26:00
7661,826,checkout,5,2024-02-02 11:28:00
7662,826,view,22,2024-02-28 13:44:00
7663,826,visit,103,2024-02-28 13:58:00
7664,827,purchase,185,2024-02-19 03:42:00
7665,827,checkout,175,2024-01-10 22:39:00
7666,827,visit,182,2024-01-10 22:57:00
7667,827,visit,131,2024-01-10 23:25:00
7668,827,add_to_cart,124,2024-01-10 23:42:00
7669,827,visit,53,2024-01-11 00:06:00
7670,827,add_to_cart,159,2024-01-23 06:22:00
7671,827,add_to_cart,69,2024-01-23 06:45:00
7672,827,visit,104,2024-01-23 07:10:00
7673,827,view,161,2024-01-23 07:34:00
7674,828,view,200,2024-01-26 16:27:00
7675,828,add_to_cart,178,2024-01-26 16:39:00
7676,828,view,16,2024-01-26 17:06:00
7677,828,add_to_cart,116,2024-01-26 17:25:00
7678,829,visit,76,2024-02-10 18:22:00
7679,829,add_to_cart,109,2024-02-10 18:37:00
7680,829,visit,39,2024-02-10 18:57:00
7681,829,add_to_cart,89,2024-02-10 19:12:00
7682,829,add_to_cart,174,2024-02-10 19:26:00
7683,830,view,112,2024-02-28 17:10:00
7684,830,add_to_cart,47,2024-01-27 19:46:00
7685,830,view,172,2024-01-27 20:08:00
7686,830,view,137,2024-01-27 20:09:00
7687,830,add_to_cart,128,2024-01-27 20:32:00
7688,830,visit,178,2024-01-27 20:59:00
7689,830,view,77,2024-01-10 23:56:00
7690,830,add_to_cart,188,2024-01-11 00:21:00
7691,830,checkout,15,2024-01-11 00:27:00
7692,830,view,36,2024-01-11 00:47:00
7693,830,visit,63,2024-01-23 19:37:00
7694,831,add_to_cart,69,2024-01-20 21:03:00
7695,831,checkout,169,2024-01-20 21:25:00
7696,831,visit,74,2024-01-20 21:39:00
7697,831,view,24,2024-01-20 22:00:00
7698,831,add_to_cart,49,2024-01-20 22:21:00
7699,831,checkout,146,2024-02-18 15:10:00
7700,831,add_to_cart,7,2024-02-18 15:25:00
7701,831,add_to_cart,4,2024-02-18 15:34:00
7702,832,view,90,2024-01-10 21:04:00
7703,832,purchase,197,2024-01-10 21:23:00
7704,832,view,60,2024-01-10 21:43:00
7705,832,add_to_cart,55,2024-01-10 21:56:00
7706,832,view,16,2024-01-02 19:11:00
7707,832,visit,29,2024-01-30 10:28:00
7708,832,view,151,2024-01-30 10:41:00
7709,832,add_to_cart,14,2024-01-30 10:50:00
7710,832,view,79,2024-01-30 10:53:00
7711,832,checkout,177,2024-01-13 20:45:00
7712,832,visit,33,2024-01-13 21:06:00
7713,832,view,153,2024-01-13 21:17:00
7714,832,view,21,2024-01-13 21:24:00
7715,832,view,145,2024-01-13 21:37:00
7716,833,purchase,23,2024-02-04 18:12:00
7717,833,visit,57,2024-02-19 19:56:00
7718,833,view,186,2024-02-19 20:13:00
7719,833,visit,142,2024-02-19 20:39:00
7720,833,add_to_cart,93,2024-02-19 20:52:00
7721,833,add_to_cart,20,2024-02-19 21:21:00
7722,833,checkout,158,2024-01-21 05:50:00
7723,833,purchase,19,2024-01-11 13:36:00
7724,833,visit,181,2024-01-11 13:49:00
7725,833,visit,103,2024-02-05 20:32:00
7726,834,view,184,2024-01-18 18:14:00
7727,834,visit,77,2024-01-18 18:32:00
7728,834,visit,151,2024-01-18 19:01:00
7729,834,checkout,190,2024-02-06 18:57:00
7730,834,checkout,33,2024-02-06 19:08:00
7731,835,visit,18,2024-02-12 18:27:00
7732,835,add_to_cart,73,2024-02-12 18:31:00
7733,835,view,161,2024-02-12 18:49:00
7734,835,checkout,160,2024-02-12 19:01:00
7735,835,add_to_cart,189,2024-02-12 19:15:00
7736,835,purchase,182,2024-01-16 00:29:00
7737,835,view,17,2024-01-16 00:41:00
7738,835,visit,19,2024-01-01 01:36:00
7739,836,visit,70,2024-02-16 13:19:00
7740,836,checkout,120,2024-02-16 13:26:00
7741,836,checkout,101,2024-02-16 13:27:00
7742,836,view,34,2024-02-16 13:57:00
7743,836,view,84,2024-01-25 09:59:00
7744,836,purchase,153,2024-02-06 06:32:00
7745,836,add_to_cart,196,2024-02-06 06:47:00
7746,836,checkout,74,2024-02-06 07:06:00
7747,836,view,88,2024-02-06 07:08:00
7748,837,view,85,2024-02-28 00:39:00
7749,837,visit,11,2024-01-27 21:56:00
7750,837,view,91,2024-02-18 06:57:00
7751,837,add_to_cart,144,2024-02-18 07:07:00
7752,837,visit,189,2024-02-18 07:17:00
7753,837,visit,127,2024-02-18 07:26:00
7754,837,view,113,2024-02-08 20:19:00
7755,838,checkout,80,2024-01-28 19:04:00
7756,838,view,7,2024-01-28 19:09:00
7757,838,view,16,2024-01-28 19:35:00
7758,838,visit,16,2024-01-28 20:00:00
7759,838,add_to_cart,168,2024-01-08 11:02:00
7760,838,view,12,2024-01-08 11:13:00
7761,838,view,35,2024-01-08 11:43:00
7762,838,purchase,21,2024-02-19 06:05:00
7763,838,visit,178,2024-02-19 06:25:00
7764,839,view,171,2024-01-16 07:21:00
7765,839,visit,17,2024-01-16 07:37:00
7766,839,view,32,2024-01-16 08:06:00
7767,839,add_to_cart,41,2024-01-20 18:28:00
7768,839,view,134,2024-01-20 18:48:00
7769,839,add_to_cart,27,2024-01-20 19:02:00
7770,839,view,148,2024-01-11 03:17:00
7771,839,view,153,2024-01-11 03:33:00
7772,840,add_to_cart,66,2024-01-09 09:48:00
7773,840,visit,137,2024-01-09 10:15:00
7774,840,visit,92,2024-01-09 10:43:00
7775,841,view,181,2024-01-04 00:06:00
7776,841,add_to_cart,61,2024-01-04 00:09:00
7777,841,visit,166,2024-02-25 02:19:00
7778,841,checkout,3,2024-02-25 02:35:00
7779,841,visit,198,2024-02-25 02:41:00
7780,841,purchase,103,2024-02-25 02:55:00
7781,841,add_to_cart,55,2024-01-18 18:17:00
7782,841,add_to_cart,1,2024-01-18 18:28:00
7783,841,view,101,2024-01-18 18:34:00
7784,841,add_to_cart,198,2024-01-18 18:40:00
7785,841,view,45,2024-01-18 18:59:00
7786,841,visit,175,2024-01-20 05:48:00
7787,841,checkout,26,2024-01-20 05:52:00
7788,841,visit,121,2024-01-20 06:09:00
7789,841,visit,142,2024-02-01 12:34:00
7790,841,visit,182,2024-02-01 12:36:00
7791,841,view,199,2024-02-01 12:48:00
7792,841,visit,46,2024-02-01 12:58:00
7793,841,checkout,122,2024-02-01 13:18:00
7794,842,visit,31,2024-01-29 15:30:00
7795,842,visit,59,2024-01-29 15:37:00
7796,842,view,29,2024-01-29 15:49:00
7797,842,checkout,106,2024-01-10 10:09:00
7798,842,add_to_cart,17,2024-01-10 10:36:00
7799,842,checkout,142,2024-01-10 11:02:00
7800,842,view,164,2024-01-10 11:30:00
7801,842,view,186,2024-01-08 12:09:00
7802,842,checkout,24,2024-01-08 12:38:00
7803,842,view,109,2024-01-08 12:58:00
7804,842,visit,191,2024-01-08 13:05:00
7805,842,view,91,2024-01-08 13:07:00
7806,843,visit,25,2024-02-01 17:25:00
7807,843,visit,187,2024-02-01 17:28:00
7808,843,view,32,2024-02-01 17:51:00
7809,843,view,116,2024-02-01 17:58:00
7810,843,checkout,82,2024-02-01 18:06:00
7811,843,purchase,110,2024-02-11 17:47:00
7812,843,view,146,2024-02-11 17:53:00
7813,843,visit,37,2024-02-11 18:19:00
7814,843,view,26,2024-02-11 18:49:00
7815,843,view,137,2024-02-11 19:07:00
7816,844,view,64,2024-02-20 05:56:00
7817,844,visit,72,2024-02-20 06:02:00
7818,844,visit,148,2024-02-20 06:13:00
7819,844,view,182,2024-02-20 06:35:00
7820,844,view,106,2024-01-21 06:11:00
7821,844,purchase,86,2024-01-27 11:09:00
7822,844,add_to_cart,158,2024-01-27 11:25:00
7823,845,view,53,2024-01-04 03:27:00
7824,845,visit,92,2024-01-04 03:55:00
7825,845,view,99,2024-01-04 04:08:00
7826,845,view,191,2024-01-04 04:24:00
7827,845,view,11,2024-01-04 04:27:00
7828,845,purchase,31,2024-01-31 15:06:00
7829,845,add_to_cart,177,2024-01-31 15:16:00
7830,845,view,100,2024-01-31 15:24:00
7831,845,purchase,87,2024-01-31 15:31:00
7832,845,add_to_cart,147,2024-01-26 04:39:00
7833,845,visit,140,2024-01-26 05:08:00
7834,845,view,15,2024-01-26 05:19:00
7835,845,checkout,159,2024-01-26 05:21:00
7836,845,visit,171,2024-01-26 05:41:00
7837,845,add_to_cart,101,2024-02-06 19:59:00
7838,845,view,165,2024-01-04 18:10:00
7839,845,view,29,2024-01-04 18:40:00
7840,845,add_to_cart,114,2024-01-04 19:02:00
7841,845,view,107,2024-01-04 19:25:00
7842,845,visit,154,2024-01-04 19:36:00
7843,846,add_to_cart,108,2024-02-15 02:54:00
7844,846,add_to_cart,130,2024-02-15 03:07:00
7845,846,view,84,2024-02-15 03:16:00
7846,846,view,15,2024-02-15 03:40:00
7847,846,add_to_cart,132,2024-02-15 03:57:00
7848,847,add_to_cart,50,2024-01-20 21:08:00
7849,847,add_to_cart,166,2024-01-20 21:35:00
7850,847,view,23,2024-01-20 22:00:00
7851,847,view,59,2024-01-20 22:29:00
7852,847,checkout,90,2024-01-20 22:45:00
7853,847,add_to_cart,115,2024-02-10 19:29:00
7854,847,visit,75,2024-02-10 19:33:00
7855,847,view,156,2024-02-10 20:00:00
7856,847,visit,194,2024-01-04 06:06:00
7857,847,add_to_cart,123,2024-01-04 06:21:00
7858,847,checkout,136,2024-02-04 20:47:00
7859,847,add_to_cart,157,2024-02-03 18:26:00
7860,847,checkout,139,2024-02-03 18:41:00
7861,848,add_to_cart,18,2024-01-30 00:29:00
7862,848,view,183,2024-01-30 00:38:00
7863,848,purchase,50,2024-01-30 01:08:00
7864,849,view,142,2024-02-20 09:04:00
7865,849,add_to_cart,118,2024-02-20 09:10:00
7866,850,visit,137,2024-02-03 03:34:00
7867,850,view,139,2024-02-10 01:00:00
7868,850,view,191,2024-02-10 01:14:00
7869,850,add_to_cart,108,2024-02-04 03:53:00
7870,850,visit,67,2024-02-01 18:23:00
7871,851,add_to_cart,181,2024-02-06 00:23:00
7872,851,checkout,167,2024-02-12 19:33:00
7873,851,view,78,2024-02-12 19:52:00
7874,851,view,184,2024-01-24 10:46:00
7875,851,view,156,2024-01-24 11:00:00
7876,852,add_to_cart,75,2024-01-15 12:45:00
7877,852,add_to_cart,39,2024-01-21 17:13:00
7878,852,add_to_cart,25,2024-01-21 17:35:00
7879,852,view,21,2024-01-21 17:46:00
7880,852,add_to_cart,138,2024-01-21 17:53:00
7881,852,add_to_cart,171,2024-01-21 17:58:00
7882,853,add_to_cart,15,2024-01-02 04:08:00
7883,853,visit,48,2024-02-07 02:43:00
7884,853,purchase,86,2024-02-04 04:17:00
7885,853,view,149,2024-02-04 04:41:00
7886,853,add_to_cart,188,2024-02-04 04:55:00
7887,853,view,116,2024-02-04 04:57:00
7888,853,visit,50,2024-02-04 05:16:00
7889,853,checkout,151,2024-02-14 18:07:00
7890,853,checkout,141,2024-02-14 18:30:00
7891,853,checkout,69,2024-02-14 18:34:00
7892,854,view,4,2024-01-21 02:04:00
7893,854,add_to_cart,78,2024-01-21 02:11:00
7894,854,view,200,2024-01-05 11:42:00
7895,854,view,9,2024-01-05 12:05:00
7896,854,view,121,2024-01-05 12:17:00
7897,854,purchase,115,2024-01-05 12:34:00
7898,854,visit,163,2024-01-05 12:58:00
7899,854,visit,101,2024-01-26 19:23:00
7900,854,visit,149,2024-01-26 19:43:00
7901,855,view,186,2024-02-10 11:23:00
7902,855,checkout,146,2024-02-10 11:44:00
7903,855,add_to_cart,97,2024-02-10 11:54:00
7904,855,purchase,200,2024-02-10 12:09:00
7905,855,visit,81,2024-02-10 12:31:00
7906,856,checkout,43,2024-02-11 11:24:00
7907,856,visit,95,2024-02-11 11:36:00
7908,856,view,6,2024-02-11 12:02:00
7909,856,visit,67,2024-02-11 12:31:00
7910,857,view,140,2024-01-25 09:54:00
7911,857,add_to_cart,100,2024-01-25 09:56:00
7912,858,view,12,2024-02-23 17:20:00
7913,858,visit,66,2024-02-23 17:21:00
7914,858,view,2,2024-01-11 18:35:00
7915,858,add_to_cart,143,2024-01-11 18:45:00
7916,858,view,151,2024-01-11 18:51:00
7917,858,visit,157,2024-01-11 19:08:00
7918,858,checkout,81,2024-01-11 19:11:00
7919,859,visit,135,2024-01-17 02:20:00
7920,859,checkout,156,2024-01-17 02:31:00
7921,859,add_to_cart,142,2024-01-17 02:52:00
7922,859,add_to_cart,172,2024-01-17 03:21:00
7923,859,view,158,2024-01-22 18:16:00
7924,859,visit,160,2024-01-22 18:20:00
7925,859,purchase,70,2024-01-22 18:22:00
7926,859,visit,115,2024-02-12 19:07:00
7927,859,view,88,2024-02-12 19:14:00
7928,859,visit,6,2024-02-12 19:28:00
7929,859,visit,27,2024-02-12 19:33:00
7930,859,view,82,2024-02-12 20:03:00
7931,860,add_to_cart,88,2024-02-25 03:29:00
7932,860,add_to_cart,120,2024-02-25 03:46:00
7933,860,view,24,2024-02-25 04:11:00
7934,860,checkout,102,2024-01-15 20:12:00
7935,860,purchase,34,2024-01-15 20:31:00
7936,860,add_to_cart,168,2024-01-15 20:57:00
7937,860,visit,47,2024-01-27 16:54:00
7938,860,add_to_cart,24,2024-01-27 17:15:00
7939,860,purchase,65,2024-01-27 17:38:00
7940,860,checkout,18,2024-01-27 18:08:00
7941,860,view,44,2024-02-06 05:55:00
7942,860,add_to_cart,76,2024-02-06 06:04:00
7943,860,checkout,57,2024-02-02 15:30:00
7944,860,add_to_cart,107,2024-02-02 15:58:00
7945,860,view,156,2024-02-02 16:21:00
7946,861,checkout,124,2024-02-04 15:29:00
7947,861,visit,199,2024-02-04 15:38:00
7948,861,checkout,151,2024-01-13 00:43:00
7949,861,purchase,162,2024-01-13 01:08:00
7950,861,purchase,139,2024-01-13 01:21:00
7951,861,checkout,163,2024-01-13 01:48:00
7952,861,visit,116,2024-02-22 09:14:00
7953,862,view,93,2024-02-02 17:50:00
7954,862,add_to_cart,42,2024-02-05 16:02:00
7955,862,view,28,2024-02-05 16:09:00
7956,862,view,123,2024-02-05 16:22:00
7957,862,add_to_cart,24,2024-02-05 16:32:00
7958,862,checkout,136,2024-01-31 15:20:00
7959,862,visit,106,2024-01-15 00:17:00
7960,862,checkout,118,2024-01-15 00:38:00
7961,862,purchase,53,2024-01-15 01:06:00
7962,862,view,200,2024-01-15 01:20:00
7963,862,view,132,2024-01-15 01:21:00
7964,862,visit,100,2024-02-04 04:21:00
7965,862,visit,5,2024-02-04 04:30:00
7966,862,visit,49,2024-02-04 04:33:00
7967,862,visit,98,2024-02-04 04:54:00
7968,863,add_to_cart,30,2024-02-25 07:56:00
7969,863,view,72,2024-02-11 12:09:00
7970,863,visit,103,2024-02-11 12:11:00
7971,863,add_to_cart,63,2024-02-11 12:34:00
7972,863,visit,175,2024-02-11 12:57:00
7973,864,view,26,2024-02-23 09:17:00
7974,864,checkout,185,2024-01-18 12:40:00
7975,864,add_to_cart,37,2024-01-18 12:42:00
7976,864,visit,7,2024-01-31 21:01:00
7977,864,add_to_cart,127,2024-01-31 21:26:00
7978,864,visit,168,2024-01-31 21:35:00
7979,864,add_to_cart,92,2024-03-01 15:53:00
7980,864,add_to_cart,167,2024-02-05 16:12:00
7981,864,purchase,190,2024-02-05 16:40:00
7982,865,visit,103,2024-01-27 06:59:00
7983,865,visit,53,2024-01-27 07:15:00
7984,865,view,132,2024-01-20 04:55:00
7985,865,visit,108,2024-01-20 05:24:00
7986,865,visit,112,2024-02-11 22:59:00
7987,865,visit,153,2024-02-11 23:17:00
7988,865,visit,7,2024-02-09 01:45:00
7989,865,add_to_cart,156,2024-02-03 14:43:00
7990,866,view,197,2024-01-31 00:24:00
7991,866,view,67,2024-01-31 00:45:00
7992,867,visit,108,2024-02-29 05:10:00
7993,868,visit,111,2024-01-26 14:08:00
7994,868,view,148,2024-01-26 14:22:00
7995,868,view,83,2024-02-07 01:03:00
7996,869,visit,124,2024-01-21 01:01:00
7997,869,purchase,139,2024-01-09 11:23:00
7998,869,visit,104,2024-01-09 11:48:00
7999,869,view,67,2024-01-09 12:13:00
8000,869,add_to_cart,7,2024-01-09 12:15:00
8001,869,visit,151,2024-01-09 12:36:00
8002,869,visit,189,2024-01-11 05:28:00
8003,869,visit,199,2024-02-22 12:59:00
8004,869,view,110,2024-02-22 13:05:00
8005,869,checkout,34,2024-02-22 13:09:00
